               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,            0.040101,            0.027729,           0.0020985,             0.78416,             0.33342,              0.4121,             0.18426,            0.057186,            0.066574,            0.010486,            0.002575,            0.002575,            0.002575
                  77,            0.038017,            0.025267,           0.0023609,             0.65372,             0.35021,              0.4014,             0.17233,            0.057481,            0.066947,            0.010452,            0.002476,            0.002476,            0.002476
                  78,            0.038571,            0.025172,           0.0023969,             0.75606,             0.33124,             0.41466,             0.17791,            0.057474,            0.068463,            0.009984,            0.002377,            0.002377,            0.002377
                  79,            0.037294,            0.024907,           0.0021872,             0.77128,             0.32148,             0.40838,             0.18859,            0.057023,            0.068724,            0.010175,            0.002278,            0.002278,            0.002278
                  80,            0.038824,            0.023816,           0.0021387,             0.68627,             0.33906,             0.40572,             0.17013,            0.057339,            0.068493,            0.010132,            0.002179,            0.002179,            0.002179
                  81,            0.037922,             0.02536,           0.0020464,             0.69793,             0.33869,             0.40202,              0.1733,            0.057376,            0.067468,            0.010566,             0.00208,             0.00208,             0.00208
                  82,            0.038563,            0.024664,           0.0021644,             0.61154,             0.36814,             0.39234,             0.17983,            0.057286,             0.06771,            0.010474,            0.001981,            0.001981,            0.001981
                  83,            0.036388,            0.024817,           0.0017053,             0.61632,             0.37174,             0.41393,             0.18459,            0.057427,            0.067196,            0.010778,            0.001882,            0.001882,            0.001882
                  84,            0.037765,            0.025556,           0.0018972,             0.70738,             0.35282,             0.41063,             0.19228,            0.057808,            0.068191,            0.010737,            0.001783,            0.001783,            0.001783
                  85,            0.038414,            0.026976,            0.002133,             0.59203,             0.39934,             0.41543,             0.18609,            0.057708,            0.070296,            0.010349,            0.001684,            0.001684,            0.001684
                  86,            0.037059,            0.025662,           0.0020033,             0.58907,             0.39764,             0.42814,             0.18305,            0.057606,            0.069932,            0.010272,            0.001585,            0.001585,            0.001585
                  87,            0.036039,             0.02463,           0.0016384,             0.61184,             0.42499,             0.43899,             0.18401,            0.057421,            0.069286,            0.010336,            0.001486,            0.001486,            0.001486
                  88,            0.036852,            0.025311,           0.0018795,             0.57523,              0.3871,             0.41409,             0.18353,            0.057413,            0.069806,            0.010474,            0.001387,            0.001387,            0.001387
                  89,            0.036976,            0.025528,           0.0024333,             0.72514,             0.31505,             0.39686,             0.18242,            0.057892,            0.070226,            0.010522,            0.001288,            0.001288,            0.001288
                  90,             0.03768,            0.023632,            0.001905,             0.75877,             0.33971,             0.41014,             0.18391,            0.057852,            0.070607,            0.011381,            0.001189,            0.001189,            0.001189
                  91,            0.036262,            0.024483,           0.0018196,             0.65288,             0.33624,             0.39493,             0.17995,            0.058142,            0.071185,            0.011143,             0.00109,             0.00109,             0.00109
                  92,            0.036413,            0.025781,           0.0018278,             0.74315,             0.33086,              0.3913,             0.18158,            0.058132,              0.0706,              0.0114,            0.000991,            0.000991,            0.000991
                  93,            0.035899,            0.023764,           0.0022656,             0.64667,             0.32639,             0.38581,             0.17899,            0.057976,            0.069947,            0.011359,            0.000892,            0.000892,            0.000892
                  94,            0.035656,            0.023682,           0.0019916,             0.69406,             0.34352,              0.3968,             0.18331,            0.058022,            0.070551,            0.010902,            0.000793,            0.000793,            0.000793
                  95,            0.034576,            0.023937,           0.0015736,             0.69156,             0.34148,             0.40309,             0.17343,            0.058066,            0.070824,            0.010804,            0.000694,            0.000694,            0.000694
                  96,            0.035468,            0.023077,           0.0018211,             0.70467,             0.35211,             0.40122,             0.17674,            0.057921,            0.071134,            0.011134,            0.000595,            0.000595,            0.000595
                  97,            0.034939,             0.02341,           0.0019162,             0.70105,             0.34867,             0.40326,             0.17229,            0.057953,            0.071084,            0.011371,            0.000496,            0.000496,            0.000496
                  98,            0.034999,            0.024258,           0.0023318,             0.72549,             0.35483,             0.40546,             0.17843,            0.057743,            0.070519,            0.011424,            0.000397,            0.000397,            0.000397
                  99,            0.034891,            0.024768,           0.0018378,             0.70167,                0.35,             0.40565,             0.17507,            0.057737,            0.070672,            0.011179,            0.000298,            0.000298,            0.000298
                   0,              0.0918,            0.059059,            0.024885,              0.2506,            0.031485,          0.00033636,          0.00011093,             0.12015,               2.918,            0.031885,              0.0706,           0.0032667,           0.0032667
                   1,            0.087116,            0.054631,            0.023568,             0.25376,            0.099206,           0.0021556,          0.00040948,             0.10989,              2.5285,            0.041178,            0.040535,           0.0065347,           0.0065347
                   2,             0.08479,            0.057321,            0.019225,           0.0051695,            0.039944,           0.0032631,          0.00069647,            0.096075,              2.3788,            0.021452,            0.010403,           0.0097367,           0.0097367
                   3,            0.083952,             0.05367,             0.02059,             0.51973,            0.037691,           0.0081842,           0.0020903,            0.088401,             0.54479,            0.021966,            0.009703,            0.009703,            0.009703
                   4,            0.084333,            0.053326,            0.019871,             0.52238,            0.033835,            0.011434,           0.0031091,            0.085862,             0.49535,            0.020516,            0.009703,            0.009703,            0.009703
                   5,             0.07938,            0.054364,            0.019448,             0.80344,            0.034878,             0.02538,           0.0086799,            0.087911,             0.13268,             0.02608,            0.009604,            0.009604,            0.009604
                   6,            0.077011,            0.049763,            0.019174,              0.5856,             0.06532,            0.057915,            0.017536,            0.079354,             0.19749,             0.02105,            0.009505,            0.009505,            0.009505
                   7,            0.075911,            0.049291,            0.018714,             0.82697,            0.058741,            0.044011,            0.014355,            0.080899,            0.071248,            0.017385,            0.009406,            0.009406,            0.009406
                   8,            0.074132,            0.049595,            0.019134,             0.84779,             0.06391,            0.065488,            0.021094,            0.074016,             0.08762,            0.016308,            0.009307,            0.009307,            0.009307
                   9,            0.076422,            0.051476,            0.018134,              0.8284,            0.068609,            0.065197,            0.018623,            0.073846,            0.070327,            0.017011,            0.009208,            0.009208,            0.009208
                  10,            0.073553,            0.050842,            0.019576,             0.69141,            0.080253,            0.080697,            0.029512,            0.074638,            0.068556,            0.017337,            0.009109,            0.009109,            0.009109
                  11,            0.070656,            0.049806,            0.015872,             0.85139,            0.092983,            0.090185,            0.030572,            0.071949,            0.065818,             0.01602,             0.00901,             0.00901,             0.00901
                  12,            0.072098,            0.049161,            0.017147,             0.85399,            0.083647,            0.091118,            0.029558,            0.071937,            0.065431,            0.016724,            0.008911,            0.008911,            0.008911
                  13,            0.072642,            0.047876,            0.017168,             0.82906,            0.093045,            0.088694,            0.029847,            0.075131,            0.065219,            0.016794,            0.008812,            0.008812,            0.008812
                  14,             0.07251,            0.050054,            0.017432,             0.85699,            0.079417,             0.10835,            0.039434,            0.072445,            0.063956,            0.015616,            0.008713,            0.008713,            0.008713
                  15,            0.071485,            0.050672,            0.014567,             0.86924,            0.084117,              0.1135,            0.041787,            0.071008,             0.07086,            0.015292,            0.008614,            0.008614,            0.008614
                  16,            0.070636,            0.049486,            0.014751,             0.14647,             0.11612,             0.11357,            0.042424,            0.074128,             0.06562,            0.017038,            0.008515,            0.008515,            0.008515
                  17,            0.070155,            0.047467,            0.015359,              0.4183,             0.15596,              0.1236,            0.042005,            0.072077,            0.063145,             0.01726,            0.008416,            0.008416,            0.008416
                  18,             0.06931,            0.050991,             0.01461,              0.4981,              0.1554,              0.1344,            0.043978,            0.071205,            0.062123,             0.01701,            0.008317,            0.008317,            0.008317
                  19,            0.068387,            0.048225,            0.013378,             0.44793,             0.15466,             0.13488,            0.048041,            0.067792,             0.06238,            0.014735,            0.008218,            0.008218,            0.008218
                  20,            0.068647,            0.048107,            0.015818,             0.42823,             0.15769,              0.1385,            0.049997,             0.06923,            0.063609,            0.013563,            0.008119,            0.008119,            0.008119
                  21,            0.068807,            0.047438,            0.014548,             0.16528,             0.16312,             0.13167,            0.041296,            0.070472,            0.068716,            0.014489,             0.00802,             0.00802,             0.00802
                  22,            0.067809,            0.047358,            0.015078,             0.18896,             0.18899,             0.15025,            0.052312,            0.067608,             0.06281,            0.014249,            0.007921,            0.007921,            0.007921
                  23,            0.068472,            0.050153,            0.014367,             0.37931,             0.18325,             0.14093,            0.054951,            0.069231,            0.063079,            0.013967,            0.007822,            0.007822,            0.007822
                  24,            0.069456,            0.045438,            0.013099,             0.45451,             0.17393,             0.14604,            0.054859,            0.069335,            0.063135,            0.015257,            0.007723,            0.007723,            0.007723
                  25,             0.06787,            0.047722,            0.014299,             0.83215,             0.10046,              0.1308,            0.051225,            0.068577,            0.062975,            0.016958,            0.007624,            0.007624,            0.007624
                  26,            0.068547,            0.048529,            0.013652,              0.2971,             0.14981,             0.12257,            0.042486,            0.071445,            0.070195,            0.013883,            0.007525,            0.007525,            0.007525
                  27,            0.066245,            0.046564,            0.012608,             0.18724,             0.20925,             0.15099,            0.049987,            0.067271,            0.059625,            0.017257,            0.007426,            0.007426,            0.007426
                  28,             0.06649,            0.045327,            0.013159,             0.22618,             0.21871,             0.15648,            0.052402,            0.068225,            0.062491,            0.012607,            0.007327,            0.007327,            0.007327
                  29,            0.066317,            0.044209,            0.013188,             0.53084,             0.14158,             0.14466,            0.052771,            0.067651,            0.061867,            0.014549,            0.007228,            0.007228,            0.007228
                  30,            0.065538,            0.047715,            0.012552,             0.45482,              0.1821,             0.15198,            0.056152,            0.067957,            0.062682,             0.01292,            0.007129,            0.007129,            0.007129
                  31,            0.066008,             0.04678,            0.013249,             0.37499,             0.15946,             0.14813,            0.051341,            0.068592,             0.06452,            0.014383,             0.00703,             0.00703,             0.00703
                  32,            0.066896,            0.046661,            0.012132,             0.76568,             0.12654,             0.14429,             0.05608,            0.067054,            0.064176,            0.013866,            0.006931,            0.006931,            0.006931
                  33,            0.066928,            0.043735,            0.011577,             0.41725,             0.20654,             0.14411,            0.054566,            0.066142,            0.060655,            0.015041,            0.006832,            0.006832,            0.006832
                  34,             0.06456,            0.046543,            0.012944,             0.44504,             0.19019,             0.16211,            0.058408,            0.068123,            0.062282,             0.01218,            0.006733,            0.006733,            0.006733
                  35,            0.063703,            0.042835,            0.012014,             0.55096,             0.15831,             0.17218,            0.059324,            0.065852,            0.060121,            0.011793,            0.006634,            0.006634,            0.006634
                  36,            0.064206,            0.043919,            0.012336,             0.26596,             0.22045,             0.19358,            0.074324,            0.065538,            0.063264,            0.013444,            0.006535,            0.006535,            0.006535
                  37,            0.064329,            0.045106,            0.011004,             0.56981,             0.16656,             0.19782,            0.075103,            0.065023,            0.060424,            0.012072,            0.006436,            0.006436,            0.006436
                  38,            0.064052,            0.044194,            0.010828,             0.20432,             0.25186,             0.17772,            0.068018,            0.065335,            0.061095,            0.011391,            0.006337,            0.006337,            0.006337
                  39,            0.063669,            0.044276,            0.011887,             0.53658,             0.16979,             0.15624,              0.0577,            0.066789,            0.061181,            0.014975,            0.006238,            0.006238,            0.006238
                  40,            0.063288,            0.042971,            0.012874,             0.23524,             0.21224,              0.1917,            0.065321,            0.065979,            0.059075,            0.013702,            0.006139,            0.006139,            0.006139
                  41,            0.064165,            0.044659,            0.011481,             0.22031,             0.28263,             0.19123,            0.068705,            0.065659,            0.062929,            0.012705,             0.00604,             0.00604,             0.00604
                  42,            0.063286,            0.044245,            0.010405,             0.43437,             0.20492,              0.1665,             0.05968,            0.067331,            0.061425,            0.012182,            0.005941,            0.005941,            0.005941
                  43,            0.063766,            0.045075,            0.010618,             0.44293,             0.19594,             0.19212,            0.067314,            0.066606,            0.060813,            0.012458,            0.005842,            0.005842,            0.005842
                  44,            0.064956,             0.04455,            0.011497,             0.22593,             0.17268,             0.17127,             0.05977,            0.066872,            0.063154,            0.013417,            0.005743,            0.005743,            0.005743
                  45,            0.064509,            0.045338,            0.011453,             0.20558,             0.22861,             0.16646,             0.06257,            0.066605,            0.059325,            0.015723,            0.005644,            0.005644,            0.005644
                  46,            0.064128,            0.048205,            0.010831,             0.26362,             0.22971,             0.17077,            0.056322,            0.069381,            0.060901,             0.01447,            0.005545,            0.005545,            0.005545
                  47,            0.063058,            0.045525,            0.010922,             0.23829,             0.23166,             0.20773,            0.076403,            0.066813,            0.060704,            0.012667,            0.005446,            0.005446,            0.005446
                  48,            0.061791,            0.045102,           0.0099418,             0.20298,             0.18686,             0.17259,            0.064557,             0.06595,            0.064621,            0.014202,            0.005347,            0.005347,            0.005347
                  49,            0.062674,             0.04585,            0.010466,             0.54118,             0.19684,             0.18944,            0.071672,            0.067164,            0.060698,            0.013244,            0.005248,            0.005248,            0.005248
                  50,            0.062852,            0.045089,            0.010501,             0.52487,             0.22617,             0.21563,            0.084387,             0.06444,            0.058326,            0.012455,            0.005149,            0.005149,            0.005149
                  51,            0.061811,            0.043688,            0.010949,             0.55445,             0.22034,             0.22317,            0.086672,            0.063905,            0.059472,            0.012156,             0.00505,             0.00505,             0.00505
                  52,             0.06071,            0.045585,             0.01048,             0.26582,             0.22827,             0.22252,            0.085272,            0.063801,            0.059016,            0.012724,            0.004951,            0.004951,            0.004951
                  53,            0.060622,            0.043073,           0.0085629,             0.52451,             0.16861,             0.18452,            0.070712,            0.066748,            0.059839,            0.021169,            0.004852,            0.004852,            0.004852
                  54,            0.060755,            0.043638,            0.010602,             0.29957,             0.22206,             0.19545,            0.078126,            0.064687,             0.06126,            0.014302,            0.004753,            0.004753,            0.004753
                  55,            0.060962,            0.044138,           0.0092597,             0.29514,             0.23133,             0.20249,            0.070393,            0.066248,            0.062494,            0.013267,            0.004654,            0.004654,            0.004654
                  56,            0.062179,            0.044624,           0.0098193,             0.64541,             0.17838,             0.22097,            0.084134,            0.064866,            0.059996,            0.013389,            0.004555,            0.004555,            0.004555
                  57,            0.060335,            0.042042,            0.011219,             0.27426,             0.22207,             0.22964,            0.088757,            0.063937,            0.058309,            0.012759,            0.004456,            0.004456,            0.004456
                  58,            0.060168,            0.041689,           0.0086382,             0.47304,             0.18184,             0.23064,            0.093929,            0.063853,            0.061604,            0.012746,            0.004357,            0.004357,            0.004357
                  59,             0.05868,            0.043678,           0.0081731,             0.31915,             0.20334,             0.20953,            0.076303,            0.063793,            0.060793,            0.013242,            0.004258,            0.004258,            0.004258
                  60,            0.060206,            0.039875,           0.0087942,             0.51619,             0.21218,             0.20711,            0.080167,            0.065727,             0.06035,            0.013414,            0.004159,            0.004159,            0.004159
                  61,            0.060607,            0.043163,           0.0095036,              0.2547,             0.22711,             0.21661,            0.078785,            0.063706,             0.05891,            0.014075,             0.00406,             0.00406,             0.00406
                  62,            0.059403,            0.041404,           0.0082296,              0.6674,             0.21661,             0.22047,            0.082331,            0.064591,            0.059082,            0.013794,            0.003961,            0.003961,            0.003961
                  63,             0.05965,            0.041777,           0.0082496,             0.56474,             0.19943,             0.21047,            0.079338,            0.066019,            0.058652,            0.015181,            0.003862,            0.003862,            0.003862
                  64,            0.059159,              0.0444,           0.0091026,             0.21238,             0.27923,             0.22462,            0.089216,            0.063761,            0.061448,            0.014902,            0.003763,            0.003763,            0.003763
                  65,            0.059559,            0.041246,           0.0095389,             0.27892,             0.27813,             0.23452,            0.086504,            0.063042,            0.060317,            0.012964,            0.003664,            0.003664,            0.003664
                  66,            0.057492,            0.039803,           0.0090866,             0.58003,             0.16842,             0.17182,             0.07056,            0.064469,            0.060063,            0.019011,            0.003565,            0.003565,            0.003565
                  67,            0.059111,            0.042259,           0.0088864,             0.35978,             0.21475,             0.23246,            0.087382,            0.062907,            0.060211,             0.01159,            0.003466,            0.003466,            0.003466
                  68,            0.059242,            0.041699,           0.0089778,             0.36777,             0.22863,             0.22382,            0.090171,            0.064766,            0.060649,             0.01211,            0.003367,            0.003367,            0.003367
                  69,            0.058418,            0.041684,           0.0080363,             0.35204,             0.31978,             0.25266,             0.09533,            0.064842,            0.059243,            0.012221,            0.003268,            0.003268,            0.003268
                  70,            0.057704,            0.040802,           0.0078599,             0.36543,             0.24809,             0.23131,            0.087244,            0.064373,            0.060913,            0.012408,            0.003169,            0.003169,            0.003169
                  71,            0.058017,            0.039603,           0.0077862,             0.60274,             0.20119,             0.23515,            0.096646,            0.062358,            0.058795,             0.01213,             0.00307,             0.00307,             0.00307
                  72,            0.057152,            0.041019,           0.0077398,             0.40313,             0.19381,             0.21476,            0.087171,            0.064796,            0.063655,            0.012755,            0.002971,            0.002971,            0.002971
                  73,            0.057051,             0.04038,           0.0078013,             0.71126,             0.17949,             0.22676,            0.089652,             0.06297,            0.058805,            0.013782,            0.002872,            0.002872,            0.002872
                  74,            0.058221,            0.039682,            0.007666,             0.48656,             0.23461,             0.22548,              0.0925,            0.065255,            0.060442,            0.012986,            0.002773,            0.002773,            0.002773
                  75,            0.057787,            0.039618,           0.0085745,             0.42875,             0.23012,             0.23803,              0.1017,             0.06259,            0.057877,            0.015264,            0.002674,            0.002674,            0.002674
                  76,            0.057576,            0.043231,           0.0073983,             0.33144,             0.26482,             0.23205,            0.096633,            0.062384,            0.058137,            0.014858,            0.002575,            0.002575,            0.002575
                  77,            0.055776,             0.03987,           0.0080102,             0.24023,              0.2673,             0.24788,            0.096745,            0.062777,            0.056861,            0.013008,            0.002476,            0.002476,            0.002476
                  78,            0.056139,            0.039224,           0.0070201,             0.43004,             0.19451,             0.22767,            0.093694,            0.063474,            0.059599,            0.012886,            0.002377,            0.002377,            0.002377
                  79,            0.054588,             0.03884,            0.006273,             0.40676,             0.21802,             0.25281,            0.098035,             0.06271,            0.060964,            0.013503,            0.002278,            0.002278,            0.002278
                  80,            0.056006,             0.03695,            0.007206,             0.46338,             0.23263,             0.26015,             0.11106,            0.062835,            0.059619,            0.012805,            0.002179,            0.002179,            0.002179
                  81,            0.056411,            0.039539,           0.0068141,             0.53258,             0.21466,             0.24904,             0.10537,            0.061766,             0.05778,            0.013534,             0.00208,             0.00208,             0.00208
                  82,            0.056728,             0.03792,           0.0079994,             0.40446,             0.23495,             0.25614,             0.10429,            0.062332,            0.059294,            0.012546,            0.001981,            0.001981,            0.001981
                  83,            0.054706,            0.038904,           0.0063992,             0.32434,             0.24978,             0.25477,             0.10374,            0.063134,            0.059767,            0.013158,            0.001882,            0.001882,            0.001882
                  84,            0.056276,            0.039425,           0.0066005,             0.67048,             0.19726,             0.23963,            0.091359,            0.062695,            0.059813,            0.013284,            0.001783,            0.001783,            0.001783
                  85,            0.056165,            0.041245,           0.0069313,             0.36518,             0.24273,             0.23639,            0.092599,            0.064008,            0.058143,            0.012839,            0.001684,            0.001684,            0.001684
                  86,            0.055199,            0.039799,           0.0069209,             0.43426,             0.24695,               0.257,             0.10248,             0.06323,            0.058122,            0.012709,            0.001585,            0.001585,            0.001585
                  87,            0.053594,            0.038145,           0.0063456,             0.63153,              0.1922,             0.23624,            0.097785,            0.063305,            0.059143,            0.013536,            0.001486,            0.001486,            0.001486
                  88,            0.054767,            0.039079,           0.0071849,             0.28048,             0.28654,             0.24396,             0.10405,            0.061704,             0.05808,            0.013444,            0.001387,            0.001387,            0.001387
                  89,            0.054011,            0.038748,           0.0065326,             0.42141,              0.2447,             0.27555,             0.10572,            0.062739,            0.058993,            0.011572,            0.001288,            0.001288,            0.001288
                  90,            0.055246,            0.035961,           0.0063392,             0.27838,             0.31273,             0.26192,             0.10534,            0.062809,            0.060275,            0.011587,            0.001189,            0.001189,            0.001189
                  91,            0.054336,            0.037591,           0.0064695,             0.67529,             0.20585,             0.25323,             0.10762,            0.061625,            0.058792,            0.012136,             0.00109,             0.00109,             0.00109
                  92,            0.053379,            0.038832,           0.0053084,             0.60751,             0.20513,             0.24737,            0.099954,            0.061087,            0.057912,             0.01345,            0.000991,            0.000991,            0.000991
                  93,            0.052771,            0.036118,           0.0073744,             0.55804,             0.22131,             0.26367,             0.11156,            0.061774,             0.05922,             0.01258,            0.000892,            0.000892,            0.000892
                  94,            0.052567,            0.035995,           0.0066307,             0.51538,             0.24015,             0.28102,             0.11586,            0.061277,             0.05757,            0.012162,            0.000793,            0.000793,            0.000793
                  95,            0.051785,            0.037276,             0.00505,             0.53325,             0.22659,             0.27564,             0.11137,            0.062129,            0.057301,            0.012227,            0.000694,            0.000694,            0.000694
                  96,            0.052044,            0.035783,           0.0055623,             0.29019,             0.26653,             0.26815,             0.10806,             0.06196,            0.058232,             0.01245,            0.000595,            0.000595,            0.000595
                  97,            0.051581,            0.036715,           0.0058482,              0.6854,             0.20645,               0.267,             0.11241,            0.061615,            0.057492,            0.012894,            0.000496,            0.000496,            0.000496
                  98,            0.050878,            0.036771,            0.006437,             0.47995,             0.24042,             0.27458,             0.11424,             0.06187,             0.05829,            0.012955,            0.000397,            0.000397,            0.000397
                  99,            0.051114,             0.03768,           0.0059665,              0.5445,             0.23393,             0.27896,             0.11869,            0.061675,              0.0588,            0.012542,            0.000298,            0.000298,            0.000298
